id,Unnamed: 0,probe,device,model,brand,height,width,channels
127,127,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0123.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
128,128,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0038.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
129,129,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0143.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
130,130,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0081.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
131,131,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0026.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
132,132,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0075.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
133,133,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0104.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
134,134,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0114.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
135,135,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0092.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
136,136,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0007.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
137,137,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0077.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
138,138,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0137.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
139,139,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0116.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
140,140,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0037.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
141,141,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0108.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
142,142,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0087.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
143,143,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0100.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
144,144,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0048.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
145,145,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0094.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
146,146,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0017.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
147,147,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0105.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
148,148,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0068.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
149,149,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0014.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
150,150,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0086.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
151,151,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0028.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
152,152,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0043.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
153,153,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0031.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
154,154,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0144.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
155,155,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0141.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
156,156,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0095.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
157,157,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0065.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
158,158,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0098.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
159,159,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0040.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
160,160,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0129.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
161,161,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0106.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
162,162,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0063.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
163,163,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0034.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
164,164,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0067.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
165,165,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0140.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
166,166,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0052.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
167,167,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0109.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
168,168,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0024.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
169,169,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0103.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
170,170,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0042.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
171,171,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0127.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
172,172,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0085.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
173,173,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0011.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
174,174,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0093.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
175,175,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0136.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
176,176,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0142.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
177,177,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0001.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
178,178,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0148.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
179,179,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0153.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
180,180,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0154.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
181,181,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0156.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
182,182,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0157.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
183,183,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0158.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
184,184,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0159.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
185,185,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0161.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
186,186,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0162.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
187,187,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0163.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
188,188,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0164.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
189,189,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0165.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
190,190,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0167.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
191,191,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0171.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
192,192,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0173.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
193,193,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0174.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
194,194,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0175.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
195,195,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0177.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
196,196,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0182.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
197,197,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0185.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
198,198,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0186.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
199,199,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0191.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
200,200,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0193.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
201,201,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0196.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
202,202,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0201.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
203,203,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0204.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
204,204,/nas/public/dataset/Vision/dataset/D01_Samsung_GalaxyS3Mini/images/nat/D01_I_nat_0205.jpg,D01_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
205,5435,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0002.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
206,5436,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0005.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
207,5437,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0006.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
208,5438,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0008.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
209,5439,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0012.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
210,5440,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0013.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
211,5441,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0014.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,1920,2560,3
212,5442,/nas/public/dataset/Vision/dataset/D26_Samsung_GalaxyS3Mini/images/nat/D26_I_nat_0015.jpg,D26_Samsung_GalaxyS3Mini,Samsung_GalaxyS3Mini,Samsung,2560,1920,3
213,205,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0002.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
214,206,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0004.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
215,207,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0006.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
216,208,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0010.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
217,209,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0012.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
218,210,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0014.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
219,211,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0016.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
220,212,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0018.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
221,213,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0019.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
222,214,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0020.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
223,215,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0022.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
224,216,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0023.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
225,217,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0025.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
226,218,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0027.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
227,219,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0028.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
228,220,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0031.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
229,221,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0032.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
230,222,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0033.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
231,223,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0038.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
232,224,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0039.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
233,225,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0041.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
234,226,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0044.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
235,227,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0045.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
236,228,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0051.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
237,229,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0053.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
238,230,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0054.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
239,231,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0055.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
240,232,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0056.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
241,233,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0059.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
242,234,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0062.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
243,235,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0065.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
244,236,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0066.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
245,237,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0067.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
246,238,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0068.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
247,239,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0070.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
248,240,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0072.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
249,241,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0074.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
250,242,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0075.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
251,243,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0076.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
252,244,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0078.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
253,245,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0079.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
254,246,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0081.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
255,247,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0086.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
256,248,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0089.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
257,249,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0090.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
258,250,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0091.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
259,251,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0092.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
260,252,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0095.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
261,253,/nas/public/dataset/Vision/dataset/D02_Apple_iPhone4s/images/nat/D02_I_nat_0097.jpg,D02_Apple_iPhone4s,Apple_iPhone4s,Apple,2448,3264,3
